session_id,datetime,pps_count
"15287317451890c0a6048-5f50-863e-0572-4fd9ea28ae06","2018-06-11 15:43:28.000",28
"15287318445343557b806-9fb2-ffd5-7548-2766a452cdd9","2018-06-11 15:44:03.000",1
"15287318644943324b5cc-45e3-1145-5fd0-2002620e5de3","2018-06-11 15:44:25.000",1
"15287318933236d2cf51a-111e-de6c-eecd-97de01a6e3e5","2018-06-11 15:44:54.000",1
"1528731890875ce4e11fc-4019-9850-5a1b-c1b957a02fe8","2018-06-11 15:45:11.000",3
"15287319303672ad4e8ba-4345-78b9-720a-402bf9b5fd00","2018-06-11 15:45:32.000",12
"152873195208303bf6258-9aa9-eb5c-669a-634fcad18809","2018-06-11 15:45:53.000",40
"15287319515708b677d24-0d78-2cf5-600c-8e467f9a322f","2018-06-11 15:45:54.000",1
"15287319568733dffafe7-6aad-12c3-3933-b07d1799dd27","2018-06-11 15:45:57.000",1
"1528731990049ab638606-453f-cf65-4683-9f63a548f5ca","2018-06-11 15:46:29.000",8
"15287319891626a202bf7-4be6-ee92-319d-331b32be2104","2018-06-11 15:46:30.000",1
"152873201710577a1bff8-fb3e-ceb6-360a-8c371fdc7162","2018-06-11 15:46:56.000",4
"1528731938348d29d8b1c-a7f9-6943-bb00-76f54eb843ca","2018-06-11 15:46:56.000",8
"1528732030694421f76a9-4d47-1a16-a855-f46a397e57a5","2018-06-11 15:47:12.000",1
"15287320322674dfe9594-367b-8ca4-2e9d-fb73fc0e9a7f","2018-06-11 15:47:43.000",5
"15287318747294bbba342-360b-240a-1cc9-4a9e52228376","2018-06-11 15:48:12.000",3
"152873209655957941e78-3a38-75b2-f0b1-e98ca185d25e","2018-06-11 15:48:17.000",1
"152873210025021573127-63b3-f916-278c-30bf8ef45501","2018-06-11 15:48:21.000",4
"152873210133675f47731-0bc6-7c7c-0b93-3a24bd45cff6","2018-06-11 15:48:22.000",42
"1528732098399f0207638-8b92-b8d3-7922-7b40955522a9","2018-06-11 15:48:26.000",5
"152873210136886b98ef4-5fc0-1ce3-4f22-41a0bd28ca9c","2018-06-11 15:48:26.000",2
"15287320234808bdd7faf-4a87-2f65-9666-6cb4b283abc1","2018-06-11 15:48:45.000",2
"1528732141239b02c64ac-e5e0-91d2-8eaf-5291c6ad7020","2018-06-11 15:49:02.000",27
"1528732157286ba635ffa-3dc2-4162-28d6-6f8946160aab","2018-06-11 15:49:17.000",1
"15287321761465e7b0b0c-1b64-0502-f2f8-c61893b55877","2018-06-11 15:49:35.000",1
"1528732187373e95c29af-6c4d-3ed7-bfd5-cfccaca6886e","2018-06-11 15:49:52.000",1
"1528732195430ff1f22e8-92f9-5f34-58c3-2a600c609f25","2018-06-11 15:49:57.000",1
"152873220738858c82d9d-a1fc-c9a3-4304-00aab408c3dc","2018-06-11 15:50:08.000",8
"152873222169367da0ff9-a786-25db-0e43-da5110bcc9b3","2018-06-11 15:50:22.000",2
"152873223237018920734-2b5c-c49f-01ae-04da52733792","2018-06-11 15:50:32.000",1
"1528732194240e711f5ef-d3cb-dde2-a206-6fe822ebbd17","2018-06-11 15:50:45.000",10
"1528732246099ed5c39c4-bd88-7974-a8b7-8a3b9cac3881","2018-06-11 15:50:46.000",2
"152873226887120b5b58d-ceb2-b834-9ddd-1083191a9055","2018-06-11 15:51:09.000",1
"15287322983889ea4108d-18d8-1553-af59-4ceb74493cf8","2018-06-11 15:51:39.000",1
"1528732317758419d4509-955c-4e9a-3557-64f39bdcdf0f","2018-06-11 15:52:18.000",40
"1528732365142cbe4f0e8-5fd2-41de-a736-8737ed23f8fe","2018-06-11 15:52:45.000",32
"15287323708331a0235a5-6090-49dd-31df-af97fee45916","2018-06-11 15:52:52.000",3
"1528732377140287b24aa-6f38-b64e-c12f-8e7b145452bb","2018-06-11 15:52:58.000",1
"152873238519651dac6ae-9fb7-c3ee-915b-37f1cb4de37f","2018-06-11 15:53:13.000",30
"152873232463988811fc3-58c7-8157-605c-a8d2b2ae5b57","2018-06-11 15:53:22.000",27
"1528732436017f0c9798a-509f-19bd-cb43-96b7443b7716","2018-06-11 15:53:55.000",1
"152873243521351121ce8-7c09-4a8c-7910-1d96b0b119de","2018-06-11 15:53:57.000",1
"152873242583297907125-2ae6-7801-3720-0a3712af6cc0","2018-06-11 15:54:11.000",1
"15287324676006ebe3291-c1ad-f86b-fdcc-0b3414d69ec1","2018-06-11 15:54:30.000",4
"15287324815204276988e-ec51-3e9a-a740-53502f911672","2018-06-11 15:54:42.000",1
"1528732660625d8e879e0-54c8-3b62-4981-3405a0b1d41a","2018-06-11 15:54:58.000",7
"1528732499883c97dafbc-2188-2c63-ab94-f076e308b2cd","2018-06-11 15:55:00.000",2
"1528732509587f1daedfd-704f-4fc2-d17e-04b555e926c8","2018-06-11 15:55:30.000",2
"1528732540392c93551e9-e4f5-dcf8-e742-b547fef6589a","2018-06-11 15:55:41.000",1
"152873259525431323746-8182-043b-066c-c21da4f1e210","2018-06-11 15:56:35.000",11
"15287325930185e56475e-8cef-2b5b-ded4-8a9fbebbf515","2018-06-11 15:56:36.000",1
"152873263510887ae9b59-bb97-4369-5f0a-7621919064e4","2018-06-11 15:57:16.000",15
"15287326541765d8eb4a8-48a3-c20b-7ed5-b3b666226b6c","2018-06-11 15:57:35.000",11
"1528732616906644a8b3a-e76c-6bc8-27c2-972006820663","2018-06-11 15:57:53.000",1
"15287326821683466f7a7-e6c9-cda1-b0ff-1fa598fa2be4","2018-06-11 15:58:02.000",1
"1528732550773ff327a52-806f-3e13-4053-b170ff2c420b","2018-06-11 15:58:09.000",4
"1528732691906122c5418-31e6-be21-4007-dc2905579591","2018-06-11 15:58:13.000",1
"1528732776416ff41d72e-b66a-3a65-1a85-db89bb4f53f6","2018-06-11 15:59:37.000",30
"1528732807439de242a95-a6f9-7f1b-27f4-9d1202d982a3","2018-06-11 16:00:06.000",1
"1528732788680d5558d8a-8e33-00ef-f58b-f69297150a95","2018-06-11 16:00:09.000",21
"1528732808744ecfebc62-7843-57e8-bab3-202c8c91b192","2018-06-11 16:00:28.000",1
"1528732795927f92a1e85-4d24-1e34-531d-3146045c7bde","2018-06-11 16:00:49.000",8
"15287328583341f94e95d-a8c1-75f1-776a-3e655baace88","2018-06-11 16:00:58.000",1
"1528732871953ccd492f1-a432-cd9d-bc3b-78a5c52ad44d","2018-06-11 16:01:12.000",30
"15287328361007d273bb5-855a-fac2-33e9-1caedf8e62d7","2018-06-11 16:01:30.000",1
"1528732910801f27fe838-ef6e-dba4-2d4e-74a6d1aa12f3","2018-06-11 16:01:51.000",32
"15287329426767ec6cd8a-82ae-6b71-65ea-e8686f0a0c7b","2018-06-11 16:02:24.000",7
"15287328876172595de85-6164-a009-4a2c-77756832c61c","2018-06-11 16:02:26.000",30
"15287329381065cdd9368-6db2-3e9b-abb5-0128fe1fc0bc","2018-06-11 16:03:29.000",1
"15287330141057689fd52-6524-b672-4fd9-3d9b995add20","2018-06-11 16:03:34.000",1
"15287330378371306d16a-99f3-6a64-34d7-22db51a2eb49","2018-06-11 16:03:58.000",3
"1528733108737acf8f7cd-56f5-020e-480e-37271cfe6da7","2018-06-11 16:05:09.000",1
"1528732992476845e698a-e6c5-0271-421e-bb9e2b668356","2018-06-11 16:05:37.000",7
"152873317164698b20fce-1f9e-d45f-906e-6c6ccdba8de8","2018-06-11 16:06:12.000",3
"1528733179016886fa75d-558e-a892-e322-8d5a24ff4b5a","2018-06-11 16:06:19.000",1
"152873321543093b2f55e-a762-7932-241b-b9932009110f","2018-06-11 16:06:57.000",1
"1528733238364f8ba406d-35b9-4473-7293-829d87577d31","2018-06-11 16:07:39.000",2
"152873325823722234c30-ac27-537a-21e9-b33c37635153","2018-06-11 16:07:46.000",18
"1528733274217d3cd7994-f0a8-4966-8a9a-a3d9eb046102","2018-06-11 16:07:55.000",2
"152873326017804e38ce6-82e9-d83c-ce96-264982d79d8a","2018-06-11 16:07:59.000",1
"1528733279418ccfe58b5-29c4-b5f7-3af0-8a37fcd3d636","2018-06-11 16:08:13.000",3
"152873329878129869f4c-63c4-c5df-2580-3dad68fc9273","2018-06-11 16:08:19.000",37
"15287332994805355f583-05a6-ebd5-2124-8584741d1795","2018-06-11 16:08:20.000",1
"1528733330140fd16fd4e-f017-7c27-bcb9-86c6ab9b8694","2018-06-11 16:08:51.000",39
"15287333687410ba57299-de38-db2b-3640-8b5c60fcca57","2018-06-11 16:10:01.000",1
"15287336555368cdea925-5c57-469a-76a1-3230168081cb","2018-06-11 16:10:29.000",12
"152873343094733007d02-4f13-4cf4-c324-a04ac162cabc","2018-06-11 16:10:32.000",40
"1528733451646f7f8bb7c-f4f6-b66d-764a-2665dca22711","2018-06-11 16:10:53.000",3
"1528733463784ceb35aa8-032e-5517-30cd-c9d854a578ea","2018-06-11 16:11:03.000",33
"1528733470906fabdc0b1-a5b5-d78c-2220-1aebeda03bd8","2018-06-11 16:11:11.000",21
"15287334764588a1c1fa6-fa19-efa3-c195-ddeb0f4c5a18","2018-06-11 16:11:17.000",1
"15287335522614f88d010-8877-4c15-9b6b-71674d664386","2018-06-11 16:12:34.000",1
"1528733594277a6a68dd0-e02d-dc91-fc14-0324fa45d073","2018-06-11 16:13:15.000",1
"1528733604426ec2d6cfb-a1df-9ac4-f5a4-9a74695a23f5","2018-06-11 16:13:25.000",1
"1528733677380dcc511f8-5be2-1f87-fc73-708d28867236","2018-06-11 16:14:37.000",1
"1528733676028eab46c80-7b70-be17-89b6-789bbc0f73f7","2018-06-11 16:14:37.000",24
"152873370022851c3a62c-d7c2-9142-3c6c-34decb0377f5","2018-06-11 16:15:04.000",1
"1528733724570a9106fff-e1c1-e2a5-626c-77fffef48912","2018-06-11 16:15:26.000",3
"152873359867794ca8701-702c-207a-0012-b34ba22790c4","2018-06-11 16:15:30.000",1
"15287337425803b82edb0-1a36-a8a8-020b-2c14f7f61e97","2018-06-11 16:15:42.000",36
"15287337444875f577f0d-ac13-7759-b708-26cf425b3978","2018-06-11 16:15:45.000",2
"1528733770515877f2b76-188d-710a-a48c-ab8e0797bff4","2018-06-11 16:16:23.000",18
"1528733667152435d12e6-82a6-23c0-a936-4e5b56f671eb","2018-06-11 16:16:28.000",28
"1528733792839b540da7c-a35b-ffd8-f27b-5e8fe5d0cfab","2018-06-11 16:16:33.000",2
"1528733840006f8508102-dbc6-28ee-32b5-d4677230eecf","2018-06-11 16:17:21.000",10
"1528733857894668f6743-df25-58a1-32f7-40e45ce4539b","2018-06-11 16:17:39.000",13
"1528733891260daa2becb-d72a-16f2-291b-7f53ebfc6732","2018-06-11 16:18:20.000",34
"1528733890031bd00b694-b78f-2fd1-e42c-1e97c96135b5","2018-06-11 16:18:31.000",1
"152873389102631b24c70-eb2b-9c97-6c03-6bc8fd0030b6","2018-06-11 16:18:34.000",4
"152873392957508b41f31-d0d7-163b-1ea9-3288de27493d","2018-06-11 16:18:49.000",1
"1528733936120f014aeba-c88c-240b-4590-2ff9d4fc650a","2018-06-11 16:18:57.000",14
"1528733934438731ac37f-007a-ae40-28ec-48fe6fc44ba7","2018-06-11 16:19:05.000",10
"1528733952437ef4ec4e1-76a2-c0a5-267e-6bbdfb5cf08d","2018-06-11 16:19:13.000",10
"15287338732478cfa6b16-668f-fdeb-703c-d165b4034a2d","2018-06-11 16:19:16.000",1
"152873395863297afd891-80b1-a53c-b89b-c9e19212fa35","2018-06-11 16:19:19.000",1
"1528733962816b533b751-3315-80b8-650a-b921888a5c4a","2018-06-11 16:19:23.000",1
"152873398184700d10624-e258-4236-cc0e-185104b844a8","2018-06-11 16:19:40.000",13
"152873398585410f8e4eb-609a-16e3-18bd-8c95ca824ced","2018-06-11 16:19:53.000",6
"15287339990553386e334-0939-2963-588f-126ece20ad5a","2018-06-11 16:20:05.000",1
"1528734013118b5ecd021-2c88-9434-5609-015c94dfb821","2018-06-11 16:20:13.000",27
"152873402776992abcbb0-df03-64ae-c371-329be601f72d","2018-06-11 16:20:28.000",1
"152873402849065b6b5df-c2a5-2307-fff7-fe79a317d449","2018-06-11 16:20:29.000",11
"1528734038882c3138af9-878b-cf91-ae57-2aa717da5f7f","2018-06-11 16:20:38.000",2
"1528734040225b4012ebb-0013-62b7-6681-09356155c57b","2018-06-11 16:20:41.000",42
"152873405971297b8b72c-2e3e-a055-13c4-7b7c72c6b8a5","2018-06-11 16:20:59.000",1
"1528734099174985d9d69-ccc3-313a-f909-2bdbc7a18270","2018-06-11 16:21:40.000",3
"1528734117734447c7213-4901-c3d0-1775-4825245a4e85","2018-06-11 16:21:59.000",1
"152873413867915f83bf8-c907-210e-2b36-2240258ddc7e","2018-06-11 16:22:19.000",3
"1528734168869b5b10d0b-7a02-62e4-79d1-9d28312b5d62","2018-06-11 16:22:51.000",2
"1528734192169a69044d2-59f4-468e-8d7c-0dd8d5717de6","2018-06-11 16:23:11.000",37
"1528734197810f4416584-7ee5-6c49-3ead-4e88a23a2794","2018-06-11 16:23:18.000",1
"152871264094861300b0f-2877-264c-d1ce-7857c9bac5f8","2018-06-11 16:23:55.000",1
"15287342237953ad49146-b06b-fd57-c981-a5af234bf24e","2018-06-11 16:24:12.000",45
"1528734241457b63ddec6-af94-7500-1c33-28c3bc7a9e25","2018-06-11 16:24:18.000",16
"15287342704379c5bbb42-04b9-de5f-64cc-09c08f1860f9","2018-06-11 16:24:32.000",1
"1528734252604e30fb6d8-9b5b-f8c7-bde3-b50062754e6c","2018-06-11 16:24:36.000",2
"1528734280637b376e586-55f7-6132-0471-a8ad576df4b1","2018-06-11 16:24:41.000",1
"15287127162200f7562c7-6cdc-ea98-8c66-6c3352d38d8d","2018-06-11 16:25:09.000",1
"15287343144309a33ec6d-4e1e-7c24-14d3-6c2cfd78d815","2018-06-11 16:25:16.000",43
"1528734333090e5790ec5-8134-8425-fba2-b455a8af025d","2018-06-11 16:25:33.000",31
"1528734338216dbe85e4b-a7ad-457b-8b81-5e8ce6cd7622","2018-06-11 16:25:38.000",1
"152873431553205700a2e-6396-7f98-f288-66bdba61dfe7","2018-06-11 16:26:13.000",9
"152873438537114dccd34-f5de-72b8-50d1-7f8ca4e58773","2018-06-11 16:26:26.000",1
"1528734399597e5aeb867-8f4b-eeea-2180-0962a6bab5fb","2018-06-11 16:26:42.000",1
"15287347968325d6ca3df-0d32-9800-78d2-8c2daf2aee1a","2018-06-11 16:27:15.000",1
"15287345387283f32426c-064a-83fd-8784-48956e6edeb1","2018-06-11 16:28:58.000",65
"1528734572250c64b8cb4-3867-0c47-1e0f-0b0d8586699e","2018-06-11 16:29:32.000",1
"15287345822912d713503-121e-e66f-acb9-790f0e6cfbdf","2018-06-11 16:29:44.000",1
"15287346910628b1b3ce6-8bc1-49e9-3d66-7d40a11becd8","2018-06-11 16:31:25.000",1
"152873473975954fd37d6-8809-5924-14f7-fa89be8cb0a4","2018-06-11 16:32:40.000",49
"152873476072702482733-d794-0644-d8d9-91fcbabcc90f","2018-06-11 16:32:41.000",3
"1528734772213bed13d0c-5782-8a0f-c52a-5092524b96bf","2018-06-11 16:32:55.000",1
"152873479579854c551bb-57ac-ca64-6716-872278f8efbd","2018-06-11 16:33:16.000",1
"1528734820355db11a106-9c88-f684-d4de-71182e331dd1","2018-06-11 16:33:41.000",11
"1528734826403e5a55bd9-d516-0a84-896b-3c146dbb0f0c","2018-06-11 16:33:48.000",2
"1528734849357c940cfc3-8ba5-3a97-0c13-8fc2d43c7d9b","2018-06-11 16:34:10.000",23
"1528734881323d94bbcd7-f336-7239-5014-7497e519b7d5","2018-06-11 16:34:41.000",4
"1528734943861de45bed5-eb85-87f7-3ff8-a2f3a6de3c21","2018-06-11 16:35:45.000",13
"1528734953921ba880906-8738-3992-5895-4b511d2fc415","2018-06-11 16:35:56.000",1
"15287349595469fb132db-87a8-e17f-c453-e1d35a30e057","2018-06-11 16:36:00.000",23
"152873496784577cc30d6-d3f7-3370-9502-27909840f205","2018-06-11 16:36:09.000",1
"152873497949469e14ae4-5946-59f7-4ba6-728885a374b4","2018-06-11 16:36:20.000",1
"15287349931210fffb01e-2dca-bdcb-39eb-dd978c020571","2018-06-11 16:36:33.000",1
"1528735020918489e00e2-7d9b-ae4d-6c8a-8e5ac1fb8b93","2018-06-11 16:37:01.000",19
"15287350243165b31d665-d67c-4c43-51cc-02a3ca8b0a73","2018-06-11 16:37:06.000",1
"1528735085208994e3e7d-e676-e604-bf16-af39d739339d","2018-06-11 16:38:04.000",5
"1528735198384deec1179-1e12-cddf-b291-c36fb14f4414","2018-06-11 16:39:54.000",11
"15287352097926549dc24-bde9-8fd0-217b-044c43423834","2018-06-11 16:40:10.000",2
"1528735479898c90a0194-a8a7-25f4-3ce9-f62b8d248318","2018-06-11 16:40:54.000",37
"1528735262693db151ab2-8a31-7580-c25d-aec13f90b41d","2018-06-11 16:41:03.000",1
"152873526451304698454-fb14-fc98-6ffe-dde1124a2b1c","2018-06-11 16:41:04.000",1
"15287352724964f2ee107-ffab-1251-3de3-93ced189c31a","2018-06-11 16:41:13.000",7
"15287353245494ca187e0-d6fe-5f93-3f03-67b5a1fed9f7","2018-06-11 16:42:07.000",36
"15287353385019750492e-4174-233b-1b53-be192ad78e02","2018-06-11 16:42:19.000",1
"1528735345834c3c42ee8-28a2-c985-8ccf-f57a1f60bcb8","2018-06-11 16:42:25.000",1
"1528735368546b0b12f38-eacb-325b-0e1e-0f33d8712c86","2018-06-11 16:42:49.000",44
"1528735371254e83b0e8a-e99c-18f1-b69f-9f9ef6da3134","2018-06-11 16:42:52.000",39
"15287353874321b96855c-f9be-ac26-69d7-368460d6eadf","2018-06-11 16:43:08.000",1
"1528735402053ad552c21-8af8-f728-916b-2d11148e99ac","2018-06-11 16:43:25.000",41
"15287354019673ad6f2e7-cb26-a22f-e2de-ca11076a5a29","2018-06-11 16:43:41.000",1
"152873545808025d75e96-51f8-321a-1782-138979dd8157","2018-06-11 16:44:20.000",1
"152873548285641f91b91-79ab-3611-a373-99ed2e8e3843","2018-06-11 16:44:43.000",7
"152873550400776727b36-12dc-d5f9-1579-ed367552a803","2018-06-11 16:45:05.000",27
"152873552164297584f3c-e66b-6be0-09a4-26db4cdbfbe7","2018-06-11 16:45:21.000",1
"15287355311176f02953f-73f2-1c89-ce48-b715cdb95204","2018-06-11 16:45:32.000",1
"1528735528247db2406cf-ff1a-464b-d2a2-fb8cef35bcaa","2018-06-11 16:45:40.000",4
"1528735546595c285fb8b-5f6a-e464-d74b-25a66f7c80a8","2018-06-11 16:45:46.000",2
"1528735561993bcd31511-8b58-9b04-180d-ca630f3399f4","2018-06-11 16:46:03.000",1
"15287356058327364894b-e004-f81c-53f1-623fbca85e1d","2018-06-11 16:46:48.000",22
"15287356594926092054f-0ec0-89fe-4880-4aa359774e31","2018-06-11 16:47:41.000",1
"1528735646805df8fdb8c-fe49-f762-996c-a4a935327db5","2018-06-11 16:47:41.000",2
"15287356671712d232406-e6f5-db02-f80a-ad6346039f41","2018-06-11 16:47:48.000",40
"15287356788681f9c9192-c978-06e5-e8b6-38f1670aee7d","2018-06-11 16:48:00.000",38
"15287356860407e593d8b-86e9-e94f-13e5-5c601fc81871","2018-06-11 16:48:07.000",9
"152873572059943260b2c-d019-b453-c813-d8ca51b68495","2018-06-11 16:48:40.000",15
"152873573132525a0848c-34d0-8a52-1024-5a3a46431aea","2018-06-11 16:48:51.000",1
"152873574098242ec681d-d260-4177-963e-744cd2304f21","2018-06-11 16:49:01.000",19
"1528735746794b36d07c9-9532-3a3a-d2b3-944d90123ff5","2018-06-11 16:49:07.000",1
"15287357784011741ef9d-9edd-1b6a-30d8-455d840b6526","2018-06-11 16:49:39.000",1
"1528735783055fce0ac8a-8b85-43fd-f5ca-1872135308d6","2018-06-11 16:49:44.000",1
"15287357946354217bf07-5212-8185-5a6c-04a0971b0604","2018-06-11 16:49:56.000",1
"152873580453888ef36c9-3ac1-09cd-4a7d-537a114d18af","2018-06-11 16:50:03.000",3
"152873581434218158093-16f0-ca66-86ef-288bb4c978f8","2018-06-11 16:50:15.000",1
"1528735874049e97df1a6-719e-b49b-c8ea-e3aaefd2b867","2018-06-11 16:51:15.000",1
"1528735911197a474104b-2d80-c568-2146-062bfa48dc93","2018-06-11 16:51:52.000",1
"152873591430138c3f468-c4d3-f490-a15e-43c27919f374","2018-06-11 16:51:53.000",5
"152873593594174f53e11-7131-2cac-60b0-1decf16e9956","2018-06-11 16:52:16.000",1
"152873594826977b03179-5620-e64f-252c-601ce5c38921","2018-06-11 16:52:29.000",5
"1528735948560e6e81efc-5b36-dcd7-cebf-2048c3506988","2018-06-11 16:52:32.000",2
"1528735982790e57b1750-d5a0-1720-e894-f187704114e5","2018-06-11 16:53:03.000",1
"15287359900328ff75daf-9c55-05be-6b1c-a5bb4c4d5c2d","2018-06-11 16:53:12.000",14
"1528735994551d38a0384-d77a-6923-ba60-f47bb8fbb2b2","2018-06-11 16:53:21.000",4
"15287362435734ff38784-64d5-179e-a127-a282521b9537","2018-06-11 16:53:23.000",47
"1528736004710ba3f8f5c-64f1-ebed-9f32-fcb013541848","2018-06-11 16:53:25.000",18
"1528736054536c3809c5f-43f1-f57a-c0b2-ed934a31fee8","2018-06-11 16:54:16.000",39
"1528736097243cf967aab-92bc-92e9-5d2a-b30084090bdd","2018-06-11 16:54:29.000",1
"15287360822382b211505-4691-3f0f-3796-61ceac002055","2018-06-11 16:54:44.000",1
"1528736096342cd325ad4-75cb-5062-7863-4788465684dc","2018-06-11 16:54:56.000",1
"1528736112561ab157bac-1458-208e-2f2b-24fdcdda0411","2018-06-11 16:55:13.000",1
"15287361389505d68b2d9-f932-0314-a5be-e1407510ac16","2018-06-11 16:55:39.000",1
"15287361439700b239964-df1e-da83-0629-2f1e9e28dbc9","2018-06-11 16:55:45.000",1
"152873618226141880ce2-6b41-2143-236d-4dfd7e4863fb","2018-06-11 16:56:23.000",1
"1528736186405af9d1391-fcbc-d6c5-3fc8-12296379e1a4","2018-06-11 16:56:26.000",1
"15287361977274d827de7-f023-2e01-4d82-b7e5756c8907","2018-06-11 16:56:38.000",6
"15287362342791c621256-c2e9-7d28-9d51-40ff645000df","2018-06-11 16:57:16.000",1
"1528736250610c1bd70c3-72dd-ff7d-bdec-3dc63a0061be","2018-06-11 16:57:31.000",2
"1528736375598ac31c01f-bb96-c7ba-7974-ff1abba4b4b0","2018-06-11 16:58:31.000",2
"1528736340180c7a939e5-b554-f205-8e08-7a05f3393a0f","2018-06-11 16:58:59.000",1
"1528736340722ebd0592c-99c8-dc78-b5de-160bacc393da","2018-06-11 16:59:00.000",1
"1528736341180c230d540-56ec-1c13-5a14-3451b996d0d8","2018-06-11 16:59:02.000",3
"15287363517897f840252-9796-18fb-be69-e5f6745f4f5c","2018-06-11 16:59:11.000",6
"15287363488452b23febf-d7e0-92a0-a6d2-2403b86b09d2","2018-06-11 16:59:14.000",29
"15287363716238ef76dc1-ca21-be25-17a2-6b1a3da2458c","2018-06-11 16:59:32.000",13
"1528736388456d64993e0-f247-8a51-bd46-d868716dc265","2018-06-11 16:59:49.000",1
"1528736397588e601b3b8-f69e-1117-bf13-736e18261b26","2018-06-11 16:59:51.000",1
"1528736442318751df7ae-c0bc-c0c5-486e-8ec3aee4ece7","2018-06-11 17:00:15.000",1
"15287364303557b24a5da-90a9-3e52-8caa-36c25ef8762b","2018-06-11 17:00:29.000",9
"1528736427419ca95ee34-0864-777c-ef06-bd28b4095f53","2018-06-11 17:00:35.000",3
"1528736445431b6e0095d-f09d-ae49-105c-67d6092255e0","2018-06-11 17:00:46.000",2
"1528736449193f69b94a4-a398-19ba-8326-61ce3a87b0cd","2018-06-11 17:00:50.000",13
"15287364520447b6f31c8-1ea4-1a16-c831-da064359a71b","2018-06-11 17:00:54.000",1
"152873645547002cc594c-2e40-4ec4-3f82-4335a9780a65","2018-06-11 17:00:56.000",6
"1528736458175871b1daa-a44e-4e04-9671-2825afbfe53f","2018-06-11 17:01:01.000",1
"15287364686443db3d8c2-a56c-17ba-efd5-95c4c7dd76bc","2018-06-11 17:01:09.000",6
"1528736486437aa74a5ee-0361-7e11-3e1a-6b9e8ff5816b","2018-06-11 17:01:23.000",29
"1528736492454ab4d2385-4b0a-6e8a-b348-737149eb4367","2018-06-11 17:01:35.000",1
"1528736499489ad629de4-c2e4-9f28-a8fa-c83e202c1363","2018-06-11 17:01:40.000",11
"1528736509810097be049-6e41-cd36-4648-ae3d6d20f96b","2018-06-11 17:01:51.000",1
"152873651362090966554-7499-42c8-7aaf-c35b722c6903","2018-06-11 17:01:54.000",1
"1528736515064f36a4570-7f65-3e51-1e11-1cc094581ba6","2018-06-11 17:01:56.000",3
"1528736521670d2eb436e-497d-962a-a067-81e5e77eccf5","2018-06-11 17:02:03.000",1
"152873652404097abbb54-516e-a822-4fde-680316d7fad8","2018-06-11 17:02:05.000",1
"15287365456927601d9eb-92da-c0ba-4a7b-62dcfc92efc9","2018-06-11 17:02:27.000",21
"1528736768147a1213cfa-1f2b-8db6-11f6-cf1c34be281e","2018-06-11 17:02:43.000",24
"15287366263102aa73398-bc95-dfd8-3d21-defc269e2371","2018-06-11 17:03:47.000",15
"152873668420078d0a34c-4134-3b96-6614-5a6b2167b352","2018-06-11 17:04:44.000",1
"1528736688336d7e30208-4ad5-6615-af9c-391da8c6b8ca","2018-06-11 17:04:44.000",1
"15287366893552472056e-734b-0db8-54c8-21b657878f48","2018-06-11 17:04:45.000",1
"15287366896996e3b9f65-39b9-8f58-b7b1-7b7d703f970b","2018-06-11 17:04:45.000",1
"1528736694300213e7116-a499-aeda-eaf4-dcf25c9f831b","2018-06-11 17:04:50.000",1
"152873669864991cb7f63-ed4f-978b-13d2-052372798d8e","2018-06-11 17:05:00.000",2
"1528736690802b42bb5da-dad6-51ee-90d9-036fbd7b5da5","2018-06-11 17:05:01.000",7
"152873670269100ca8974-11e1-2f04-9525-ffd7a0137a87","2018-06-11 17:05:03.000",1
"15287367085104e7fe75a-aaa1-c38a-10e8-2ed13238925a","2018-06-11 17:05:04.000",1
"15287367198788844bd93-79d1-8112-a06c-94a283876787","2018-06-11 17:05:20.000",14
"1528736724999731b6ea4-af22-5610-824c-7b7fbc576bad","2018-06-11 17:05:25.000",1
"1528736747082329927f4-f253-b70f-2d6f-54fa87e661c4","2018-06-11 17:05:48.000",1
"152873677083483b275bf-f64d-037a-1e2f-d3276d0f3089","2018-06-11 17:06:06.000",1
"15287367701649703d224-4d03-231a-465c-6d301dfba1e4","2018-06-11 17:06:06.000",1
"1528736769522ef5109e7-ad19-3977-6ac1-b4bd7494c151","2018-06-11 17:06:06.000",1
"15287367667288ee99519-1142-15ff-da0f-41b24a1f2d4a","2018-06-11 17:06:08.000",1
"15287367674780665efd6-fa3b-93cf-c643-4e63fd536525","2018-06-11 17:06:08.000",1
"1528736777166f1974fb2-2cf3-d857-cbbf-0196ea82504b","2018-06-11 17:06:13.000",1
"1528736775743921bb686-6fce-b0b3-6fa5-70048aa4d8ad","2018-06-11 17:06:17.000",2
"15287367792417e3deba2-7925-68ac-e1ce-697273ee3ed4","2018-06-11 17:06:20.000",1
"1528736798558fb9c8500-6597-0a01-3dbb-033e64c1b8e2","2018-06-11 17:06:40.000",36
"1528736847049440b40a5-523a-a5a1-1421-f2ada0940bf2","2018-06-11 17:07:29.000",3
"15287368667349681afc6-9a2f-f1bc-ad25-4ec6737615bd","2018-06-11 17:07:40.000",1
"1528736879503bb3cf5c7-3904-db56-d2a3-506149a1bf4b","2018-06-11 17:08:08.000",1
"15287368860769df50f54-b98d-4ccd-4122-5dbd07212ff8","2018-06-11 17:08:12.000",1
"1528736886225c3b6f16e-071b-b206-2488-136a5d991315","2018-06-11 17:08:12.000",1
